Time (s),Amplitude
0.10601060106010601,0.8997142623870779
0.10701070107010702,0.9351783952742667
0.10801080108010801,0.896431540475879
0.10901090109010901,0.8835018199677476
0.11001100110011001,0.8747814567251152
0.11101110111011102,0.857747316308395
0.11201120112011201,0.8298757373859996
0.11301130113011301,0.7459638169570878
0.11401140114011402,0.739376414571169
0.115011501150115,0.6101975492866099
0.11601160116011601,0.5893859867883412
0.11701170117011701,0.5001975098889605
0.11801180118011802,0.4244316201646516
0.11901190119011901,0.44602180872320435
0.12001200120012001,0.3955974784304666
0.12101210121012101,0.16852132494978422
0.12201220122012202,0.25845929810501544
0.12301230123012301,0.12339746594662834
0.12401240124012401,0.11371579548726699
0.125012501250125,0.11897443123201269
0.126012601260126,-0.06312949131304008
0.127012701270127,0.04066776543283093
0.128012801280128,-0.049649340222562205
0.12901290129012902,0.04722468464038003
0.13001300130013002,-0.045681938840335654
0.13101310131013102,-0.05609660335734771
0.132013201320132,-0.025172489669051418
0.133013301330133,-0.03609040624390733
0.134013401340134,0.05743082955900172
0.135013501350135,0.17770519034167073
0.13601360136013602,0.18670687375571404
0.13701370137013702,0.2628015154512028
0.13801380138013802,0.24647370911035452
0.13901390139013903,0.2846140904445902
0.14001400140014,0.3799076317888002
0.141014101410141,0.30699862576861586
0.142014201420142,0.5002557452229458
0.14301430143014301,0.48226408141052285
0.14401440144014402,0.5900848667409382
0.14501450145014502,0.6665165571785812
0.14601460146014603,0.7218592081959565
0.147014701470147,0.6540569163184704
0.148014801480148,0.8287618869911918
0.149014901490149,0.9022157643690002
0.15001500150015,0.9312127103525162
0.15101510151015102,0.9718381072956934
0.15201520152015202,0.8482254521212367
0.15301530153015303,1.0431702737831634
0.15401540154015403,1.0386190186834288
0.155015501550155,0.9506020566581417
0.156015601560156,0.9451902864439692
0.157015701570157,0.9851869627214394
0.15801580158015802,0.967399988047754
0.15901590159015902,0.9274552659313423
0.16001600160016002,0.8613064721711499
0.16101610161016103,0.874843288187828
0.162016201620162,0.8185926919675033
0.163016301630163,0.6317993503141079
0.164016401640164,0.7594151622680646
0.16501650165016502,0.6838080859850866
0.16601660166016602,0.5765180672525665
0.16701670167016702,0.4792213907412214
0.16801680168016803,0.39581129074998433
0.16901690169016903,0.2704141998502519
0.17001700170017,0.24537243980100937
0.171017101710171,0.2221636667544938
0.172017201720172,0.16440038571072607
0.17301730173017302,0.07485331102883083
0.17401740174017402,0.09734078020336051
0.17501750175017503,0.12040143326588042
0.17601760176017603,0.1275023024705756
0.177017701770177,-0.06185989855151908
0.178017801780178,-0.04308032400991314
0.179017901790179,0.06136287503232593
0.18001800180018002,-0.03613849797981885
0.18101810181018102,-0.014001530031502757
0.18201820182018202,0.13278009002951585
0.18301830183018303,0.09875492589708647
0.18401840184018403,0.1597562306095516
0.185018501850185,0.17847869101087993
0.186018601860186,0.23932046056090528
0.18701870187018702,0.3020029366663007
0.18801880188018802,0.29945713041908434
0.18901890189018902,0.30831036250719207
0.19001900190019003,0.34411429199654087
0.19101910191019103,0.4159451546897626
0.192019201920192,0.4147293834253138
0.193019301930193,0.5250937204384288
0.19401940194019401,0.5927809579126462
0.19501950195019502,0.6132262321150171
0.19601960196019602,0.5676622965052285
0.19701970197019703,0.5626315425790672
0.19801980198019803,0.6225250489110503
0.19901990199019903,0.7262276653458234
0.2000200020002,0.7609293804931909
0.201020102010201,0.6992420151817178
0.20202020202020202,0.6061265617260272
0.20302030203020302,0.7756304913651866
0.20402040204020402,0.7295466913604934
0.20502050205020503,0.8580596588487172
0.20602060206020603,0.8899427457353792
0.20702070207020704,0.8221922538729757
0.208020802080208,0.8174592827364017
0.20902090209020902,0.9462136936728582
0.21002100210021002,1.0041365539799232
0.21102110211021102,0.9294989076319765
0.21202120212021203,0.9906269123730402
0.21302130213021303,1.0010967718700916
0.21402140214021403,0.9541038279728045
0.215021502150215,0.8563588449335366
0.21602160216021601,0.8606839388280365
0.21702170217021702,0.911150546705501
0.21802180218021802,0.9921592336908268
0.21902190219021903,0.9584574553829426
0.22002200220022003,1.0410331804495725
0.22102210221022103,0.9060391829886816
0.22202220222022204,0.9286519827546678
0.223022302230223,0.9358122516925926
0.22402240224022402,1.027469595780237
0.22502250225022502,0.9394821801951255
0.22602260226022602,0.9066999248605311
0.22702270227022703,1.0545673622297353
0.22802280228022803,0.8915780859509255
0.22902290229022904,0.9666109165503473
0.23002300230023,0.8901889980039313
0.23102310231023102,0.8903149634091195
0.23202320232023202,0.8810466917862632
0.23302330233023302,0.8638865745545934
0.23402340234023403,0.8518185545152904
0.23502350235023503,0.8577613713763619
0.23602360236023603,0.8479290551408306
0.23702370237023704,0.7561902199976076
0.23802380238023801,0.7483719600464153
0.23902390239023902,0.636350096033905
0.24002400240024002,0.6550727701397483
0.24102410241024103,0.6584445855661286
0.24202420242024203,0.6067097505422009
0.24302430243024303,0.4247777366260086
0.24402440244024404,0.5463294205968297
0.245024502450245,0.5479270734063152
0.24602460246024602,0.536600100549121
0.24702470247024702,0.43268877719341
0.24802480248024802,0.3710828676018596
0.24902490249024903,0.35216858313135324
0.25002500250025,0.4194819791628052
0.251025102510251,0.1956286676894305
0.252025202520252,0.3591756550934275
0.253025302530253,0.1885122624545822
0.254025402540254,0.26926774598023767
0.255025502550255,0.1525698293419947
0.256025602560256,0.20102356335094235
0.25702570257025703,0.034251549798606354
0.25802580258025803,0.024453342173394226
0.25902590259025904,0.07266553668988653
0.26002600260026004,-0.06352020040892734
0.26102610261026105,-0.10815576848361898
0.26202620262026205,-0.07853931750709132
0.26302630263026305,-0.06910701992751841
0.264026402640264,-0.14178155969174105
0.265026502650265,-0.22676539673203167
0.266026602660266,-0.23401574507914868
0.267026702670267,-0.32487221741353955
0.268026802680268,-0.256671653827604
0.269026902690269,-0.2889632182044311
0.27002700270027,-0.417495986274148
0.27102710271027103,-0.4343946179461922
0.27202720272027203,-0.4340433823471619
0.27302730273027304,-0.5535730690321411
0.27402740274027404,-0.5455883982841317
0.27502750275027504,-0.5554393611688946
0.27602760276027605,-0.5026898352920227
0.27702770277027705,-0.7675446844995726
0.27802780278027805,-0.6333145433896898
0.279027902790279,-0.7260697071374377
0.28002800280028,-0.6568101411643558
0.281028102810281,-0.8296903131804487
0.282028202820282,-0.7877353534848056
0.283028302830283,-0.7602923037555473
0.284028402840284,-0.8615255426757317
0.285028502850285,-0.9236225534588037
0.28602860286028603,-0.8769971985722449
0.28702870287028703,-0.8227181729791923
0.28802880288028804,-0.899586855340275
0.28902890289028904,-0.9293019529468658
0.29002900290029004,-0.9286780099274891
0.29102910291029105,-0.9549315970060172
0.29202920292029205,-0.9011362674873712
0.29302930293029306,-1.0190271556481563
0.294029402940294,-1.0319688372954978
0.295029502950295,-0.9634442112756768
0.296029602960296,-1.0893273274446365
0.297029702970297,-0.9979167282612835
0.298029802980298,-0.9315956278923303
0.299029902990299,-1.0166312528210213
0.3000300030003,-1.0257341541689884
0.30103010301030103,-0.9720281168867055
0.30203020302030203,-1.0043360505126206
0.30303030303030304,-0.9823978685822956
0.30403040304030404,-0.9785507695893978
0.30503050305030505,-0.9422890064416403
0.30603060306030605,-0.9896993329780627
0.30703070307030705,-0.9077499820709027
0.30803080308030806,-0.9152864582708263
0.309030903090309,-0.9661331750770993
0.31003100310031,-0.9092401850811306
0.311031103110311,-0.8612747947456112
0.312031203120312,-1.032970950712682
0.313031303130313,-0.867395167306519
0.314031403140314,-0.9018362809420126
0.31503150315031503,-0.8517199210849294
0.31603160316031603,-0.7728236919400404
0.31703170317031704,-0.7529021964296154
0.31803180318031804,-0.7560739221832031
0.31903190319031904,-0.8302964549417049
0.32003200320032005,-0.6207944068989072
0.32103210321032105,-0.6373274776783356
0.32203220322032206,-0.6412223460110327
0.32303230323032306,-0.5279978678075767
0.324032403240324,-0.511827439927363
0.325032503250325,-0.4857184052012709
0.326032603260326,-0.4198487594733848
0.327032703270327,-0.537029215621164
0.328032803280328,-0.43397057665896976
0.329032903290329,-0.3014488836639432
0.33003300330033003,-0.3783623739342829
0.33103310331033103,-0.2929050585189635
0.33203320332033204,-0.2588759323164645
0.33303330333033304,-0.2038398150596002
0.33403340334033405,-0.22184838173017268
0.33503350335033505,-0.050132970505209734
0.33603360336033605,-0.17263516550454538
0.33703370337033706,-0.11339551792936653
0.33803380338033806,-0.044565275792242155
0.339033903390339,-0.03252709636206848
0.34003400340034,-0.00918742964313524
0.341034103410341,0.036483224187604246
0.342034203420342,0.19555174934174407
0.343034303430343,0.22843356432043666
0.344034403440344,0.2867416108890225
0.34503450345034503,0.40185429613889617
0.34603460346034604,0.45773783595220396
0.34703470347034704,0.5215808437130898
0.34803480348034804,0.5258238405344002
0.34903490349034905,0.6788359174533956
0.35003500350035005,0.6057054792654905
0.35103510351035105,0.7772013335659684
0.35203520352035206,0.7692960267253034
0.35303530353035306,0.8732427527507594
0.354035403540354,0.9473383228633951
0.355035503550355,0.9224476678749841
0.356035603560356,0.8762522958671688
0.357035703570357,1.0076537430849741
0.358035803580358,0.9997066332837864
0.35903590359035903,0.9460005968499561
0.36003600360036003,0.9839618318934505
0.36103610361036104,0.9170157990951515
0.36203620362036204,1.0095945927793908
0.36303630363036304,0.8919953791883528
0.36403640364036405,0.9936406483157416
0.36503650365036505,0.8900071254851945
0.36603660366036606,0.8317405188164831
0.36703670367036706,0.8582365245579776
0.36803680368036806,0.7407779382304089
0.369036903690369,0.7275871619616655
0.37003700370037,0.672546398523679
0.371037103710371,0.6784766455159342
0.372037203720372,0.54522138385912
0.373037303730373,0.5584163382204784
0.37403740374037403,0.37925418703911196
0.37503750375037503,0.38363417734677063
0.37603760376037604,0.2864900861898328
0.37703770377037704,0.26176267555357174
0.37803780378037805,0.059383415615807164
0.37903790379037905,0.03801954215275015
0.38003800380038005,-0.0021712169212081966
0.38103810381038106,-0.05327595388393824
0.38203820382038206,-0.26649635645030195
0.38303830383038306,-0.32274632095332706
0.384038403840384,-0.28091123981642796
0.385038503850385,-0.42348699906797876
0.386038603860386,-0.4734208251764965
0.387038703870387,-0.5916647566672134
0.38803880388038803,-0.5807475053414608
0.38903890389038903,-0.5847792731864581
0.39003900390039004,-0.7623544491222329
0.39103910391039104,-0.883219986855929
0.39203920392039204,-0.9321387002745566
0.39303930393039305,-0.8713348423742864
0.39403940394039405,-0.8383518549163498
0.39503950395039505,-0.9923163724829326
0.39603960396039606,-0.9695455818370671
0.39703970397039706,-1.0137877751448323
0.39803980398039807,-1.0017349785746625
0.39903990399039907,-1.0440042506045561
0.4000400040004,-0.9834843281185782
0.401040104010401,-0.8879413789347875
0.402040204020402,-0.9648791537105196
0.40304030403040303,-0.9797009976750695
0.40404040404040403,-0.8761398575809807
0.40504050405040504,-0.8812734779342181
0.40604060406040604,-0.9513658148444368
0.40704070407040704,-0.8268071801612381
0.40804080408040805,-0.8061442377473816
0.40904090409040905,-0.7565811683378741
0.41004100410041006,-0.5983448337303497
0.41104110411041106,-0.5864896547852978
0.41204120412041206,-0.49090201583882637
0.41304130413041307,-0.4133228953817693
0.41404140414041407,-0.39702448991367945
0.415041504150415,-0.3292771531837703
0.416041604160416,-0.21224769116518782
0.417041704170417,-0.04069356591779569
0.41804180418041803,-0.10670700206221814
0.41904190419041903,-0.03277998778407711
0.42004200420042004,0.051819867883709195
0.42104210421042104,0.014911292757896863
0.42204220422042205,-0.0770626074247646
0.42304230423042305,-0.03374956151851453
0.42404240424042405,0.10658378945359341
0.42504250425042506,0.07893266218141046
0.42604260426042606,0.23402639585606155
0.42704270427042706,0.13811984431178928
0.42804280428042807,0.313093629472978
0.4290429042904291,0.2587949049101539
0.43004300430043,0.38333316634751946
0.431043104310431,0.508960900055118
0.43204320432043203,0.4520625336655071
0.43304330433043303,0.4678970962628546
0.43404340434043404,0.5647801899869908
0.43504350435043504,0.5822910554162315
0.43604360436043604,0.7456374557035831
0.43704370437043705,0.7220179074537699
0.43804380438043805,0.8465791339462877
0.43904390439043905,0.8699757867080212
0.44004400440044006,0.8570604246845285
0.44104410441044106,0.9139337586372507
0.44204420442044207,0.9360763724711855
0.44304430443044307,0.971596549708307
0.4440444044404441,0.9772907993824292
0.445044504450445,1.022035893356056
0.446044604460446,0.9492340534550399
0.44704470447044703,1.0570990098610893
0.44804480448044803,0.9141816318204753
0.44904490449044904,0.9784417147749738
0.45004500450045004,0.9137303227158724
0.45104510451045104,0.7659147339742616
0.45204520452045205,0.8109899450831067
0.45304530453045305,0.7234766373178961
0.45404540454045406,0.7664437729888836
0.45504550455045506,0.6872957754988742
0.45604560456045606,0.4363244039909539
0.45704570457045707,0.5726713397368876
0.45804580458045807,0.42020168991652457
0.4590459045904591,0.3393102777121084
0.46004600460046,0.29812679937083214
0.461046104610461,0.30797058365180213
0.46204620462046203,0.17456552703739353
0.46304630463046303,0.20195319498716033
0.46404640464046404,0.11180435297918453
0.46504650465046504,0.06628279990815918
0.46604660466046605,0.07887484831628813
0.46704670467046705,0.05045785496496825
0.46804680468046805,0.005269767657128386
0.46904690469046906,0.007887112887783036
0.47004700470047006,-0.05348063015042858
0.47104710471047107,0.010588009909871656
0.47204720472047207,-0.005808348984670836
0.4730473047304731,-0.015877758722749408
0.4740474047404741,0.023213066094797244
0.475047504750475,0.1503106137416167
0.47604760476047603,0.1475175242947647
0.47704770477047703,0.18239448225103422
0.47804780478047804,0.30250568689504514
0.47904790479047904,0.3674304221224103
0.48004800480048004,0.46368602717931584
0.48104810481048105,0.4476331119569249
0.48204820482048205,0.5379489958199009
0.48304830483048306,0.5572989727379446
0.48404840484048406,0.6623888451897688
0.48504850485048506,0.6907342127432498
0.48604860486048607,0.7048242443865083
0.48704870487048707,0.8620873233277709
0.4880488048804881,0.8464174135244364
0.4890489048904891,0.9107320029791598
0.49004900490049,0.8855976350860668
0.49104910491049103,0.9799174593464107
0.49204920492049203,1.0191692669730879
0.49304930493049304,0.9694430703779942
0.49404940494049404,0.9743525598059225
0.49504950495049505,0.8898329099215755
0.49604960496049605,0.9510719797522366
0.49704970497049705,0.9943422903902999
0.49804980498049806,0.914047660988037
0.49904990499049906,0.8562003441647763
0.5000500050005,0.8921476678088481
0.5010501050105011,0.8799746729759494
0.502050205020502,0.7450868001901937
0.5030503050305031,0.6649519720682973
0.504050405040504,0.6188259365600717
0.5050505050505051,0.7209551410478157
0.506050605060506,0.553721109611798
0.5070507050705071,0.5175596089395329
0.508050805080508,0.4939886600579615
0.5090509050905091,0.38476353759554116
0.51005100510051,0.4419453733129962
0.5110511051105111,0.20836652161628672
0.512051205120512,0.16782586393225382
0.513051305130513,0.10296142300880541
0.5140514051405141,0.06008979889122026
0.515051505150515,0.09666824250349229
0.5160516051605161,0.032303446134549336
0.517051705170517,-0.02973119078440306
0.5180518051805181,-0.03160405379391939
0.519051905190519,0.033013517589896346
0.5200520052005201,0.011279286923414381
0.521052105210521,0.028802088859858264
0.5220522052205221,0.10811020512292248
0.523052305230523,0.14712195393240632
0.5240524052405241,0.1208774728520601
0.525052505250525,0.21126634015973839
0.5260526052605261,0.19059028160408575
0.527052705270527,0.19590386378849822
0.528052805280528,0.23275929523388755
0.5290529052905291,0.4054699333521211
0.53005300530053,0.393730467279094
0.5310531053105311,0.43436156532524284
0.532053205320532,0.4704221261263204
0.5330533053305331,0.5484212227701919
0.534053405340534,0.5368871002788387
0.5350535053505351,0.5987128778043387
0.536053605360536,0.6618002992671231
0.5370537053705371,0.6351475654273362
0.538053805380538,0.6861821614489437
0.5390539053905391,0.6293706722409675
0.54005400540054,0.6927720440016858
0.5410541054105411,0.6992235953339418
0.5420542054205421,0.7585536064951786
0.543054305430543,0.8012164717949948
0.5440544054405441,0.8162351065080184
0.545054505450545,0.8633547893288513
0.5460546054605461,0.8161621509588906
0.547054705470547,0.8740970940577262
0.5480548054805481,0.8943158685335243
0.549054905490549,0.9128492896246401
0.5500550055005501,0.9380224761253976
0.551055105510551,0.9274629519809137
0.5520552055205521,0.9424318711541132
0.553055305530553,0.9339617368035
0.5540554055405541,0.8562638590202429
0.555055505550555,1.0523708593022938
0.5560556055605561,0.9206218708770174
0.5570557055705571,0.9079251729175478
0.558055805580558,1.0540095996398304
0.5590559055905591,1.0289630986497402
0.56005600560056,1.0258455197919807
0.5610561056105611,0.9754636940528393
0.562056205620562,0.9660467622762022
0.5630563056305631,0.9594531772153402
0.564056405640564,0.99322126226131
0.5650565056505651,1.0189524403244596
0.566056605660566,0.9519925141536962
0.5670567056705671,0.959460965555726
0.568056805680568,1.0017346287600837
0.5690569056905691,0.9042573167341361
0.57005700570057,0.9869876168487335
0.5710571057105711,1.035358603615368
0.5720572057205721,0.8630429388427776
0.573057305730573,0.8036900421612675
0.5740574057405741,0.8359492567471999
0.575057505750575,0.9427745417216729
0.5760576057605761,0.6813073669930924
0.577057705770577,0.7223269494791318
0.5780578057805781,0.7318787957221485
0.579057905790579,0.673084117892107
0.5800580058005801,0.7486215903091897
0.581058105810581,0.6800491011513878
0.5820582058205821,0.6307894464059184
0.583058305830583,0.6512236672248113
0.5840584058405841,0.5337964853883735
0.585058505850585,0.5419836117095832
0.5860586058605861,0.569214211898948
0.5870587058705871,0.41646739829595725
0.588058805880588,0.4401407406916754
0.5890589058905891,0.4623508880569473
0.59005900590059,0.3903705929593888
0.5910591059105911,0.3136699286973344
0.592059205920592,0.3230598220905357
0.5930593059305931,0.27675733659266816
0.594059405940594,0.13406965896603007
0.5950595059505951,0.19722004358948556
0.596059605960596,0.1056338842042005
0.5970597059705971,0.13802870058641792
0.598059805980598,0.04173873417614772
0.5990599059905991,0.004213613769997038
0.6000600060006,-0.016242244416331514
0.6010601060106011,-0.026323152821600658
0.6020602060206021,-0.14931347730882538
0.603060306030603,-0.13778778340120765
0.6040604060406041,-0.1766022016045955
0.605060506050605,-0.2654120416317546
0.6060606060606061,-0.2446520859027547
0.607060706070607,-0.327197472025262
0.6080608060806081,-0.26185922840311143
0.609060906090609,-0.41337564047953373
0.6100610061006101,-0.4563390974514381
0.611061106110611,-0.4304801961154289
0.6120612061206121,-0.4831902395166445
0.613061306130613,-0.49133506423826956
0.6140614061406141,-0.5641834431521512
0.6150615061506151,-0.5414090995267439
0.6160616061606161,-0.6723957682982369
0.6170617061706171,-0.6113108792660107
0.618061806180618,-0.714412117684134
0.6190619061906191,-0.702810310205237
0.62006200620062,-0.7694548358762788
0.6210621062106211,-0.6642536011893067
0.622062206220622,-0.8932016638479121
0.6230623062306231,-0.8284557131516508
0.624062406240624,-0.8388364911854759
0.6250625062506251,-0.8236106848651492
0.626062606260626,-0.9275031775869553
0.6270627062706271,-0.8426340271068449
0.628062806280628,-0.912971576681903
0.6290629062906291,-0.8665707575315453
0.6300630063006301,-0.8829768065415528
0.6310631063106311,-0.8661055942472201
0.6320632063206321,-0.9117970372873911
0.633063306330633,-0.9262409572631516
0.6340634063406341,-0.9584280590484074
0.635063506350635,-1.0427074255437088
0.6360636063606361,-1.0226011231057175
0.637063706370637,-1.0009824237692382
0.6380638063806381,-1.008582985882449
0.639063906390639,-1.0549392590254056
0.6400640064006401,-0.9871753877071063
0.641064106410641,-0.8621278650389588
0.6420642064206421,-1.0152999123670972
0.643064306430643,-1.0007455795334086
0.6440644064406441,-0.9989840602775766
0.6450645064506451,-0.986223838158919
0.6460646064606461,-0.9349454824356965
0.6470647064706471,-1.0483277775869766
0.648064806480648,-0.9610721696180861
0.6490649064906491,-0.8956947045134137
0.65006500650065,-0.8839438894489846
0.6510651065106511,-0.8858570281056787
0.652065206520652,-0.8733646274430445
0.6530653065306531,-0.8683531941178945
0.654065406540654,-0.8945791038414912
0.6550655065506551,-0.8048026669863323
0.656065606560656,-0.8037230327592341
0.6570657065706571,-0.7709607508883465
0.658065806580658,-0.7959405059334898
0.6590659065906591,-0.6939530557552174
0.6600660066006601,-0.6287951660148614
0.6610661066106611,-0.6693634453877518
0.6620662066206621,-0.6206268282810046
0.663066306630663,-0.6094705040117254
0.6640664066406641,-0.4891249931832727
0.665066506650665,-0.5658181009824301
0.6660666066606661,-0.6192209805019757
0.667066706670667,-0.4378786017249428
0.6680668066806681,-0.41078390340295073
0.669066906690669,-0.45770920077608257
0.6700670067006701,-0.31440206542552507
0.671067106710671,-0.3640045780397134
0.6720672067206721,-0.2727344364348458
0.673067306730673,-0.20478314262993857
0.6740674067406741,-0.15816734915574993
0.6750675067506751,-0.23066264783340584
0.6760676067606761,-0.09013466268101784
0.6770677067706771,-0.10937158686373213
0.678067806780678,-0.1476574111330716
0.6790679067906791,-0.09396690998670511
0.68006800680068,-0.01245269688283592
0.6810681068106811,0.08139533097561875
0.682068206820682,0.0428807273802566
0.6830683068306831,0.22466518623371343
0.684068406840684,0.30097760592572803
0.6850685068506851,0.37995675318162814
0.686068606860686,0.45942111106161365
0.6870687068706871,0.5331281591489702
0.688068806880688,0.6015969695494079
0.6890689068906891,0.6341778855504001
0.6900690069006901,0.7192366138108505
0.6910691069106911,0.764979561516238
0.6920692069206921,0.8373986478086101
0.693069306930693,0.9355752854811821
0.6940694069406941,0.8149507739848392
0.695069506950695,0.8928900034102225
0.6960696069606961,1.0455126426736934
0.697069706970697,0.9677442023268538
0.6980698069806981,1.0292023822004042
0.699069906990699,0.9648695267872978
0.7000700070007001,1.0258370267465207
0.701070107010701,1.0391763891283787
0.7020702070207021,0.9505049575847149
0.7030703070307031,0.8605701591454155
0.7040704070407041,0.7945952197751613
0.7050705070507051,0.9453535600329853
0.7060706070607061,0.9456058591441449
0.7070707070707071,0.8417798237334961
0.708070807080708,0.8080052357468821
0.7090709070907091,0.7828218584174207
0.71007100710071,0.721390163112081
0.7110711071107111,0.6754938536212978
0.712071207120712,0.5051052700191251
0.7130713071307131,0.5720500941845025
0.714071407140714,0.39701894792436293
0.7150715071507151,0.3497207938663855
0.716071607160716,0.28012592649541207
0.7170717071707171,0.18143975857015132
0.7180718071807181,0.13388030802454787
0.7190719071907191,0.12053024807793333
0.7200720072007201,0.06710853054633192
0.7210721072107211,-0.18926843747773653
0.7220722072207221,-0.27633106468769475
0.723072307230723,-0.20073757511575155
0.7240724072407241,-0.36896437602417975
0.725072507250725,-0.4402329533504268
0.7260726072607261,-0.4906578533130544
0.727072707270727,-0.5919601420111571
0.7280728072807281,-0.5934936863854681
0.729072907290729,-0.717538216725082
0.7300730073007301,-0.7897356207384227
0.731073107310731,-0.7711740817757033
0.7320732073207321,-0.9244915651933018
0.7330733073307331,-0.8140509653867644
0.7340734073407341,-0.9062782625557402
0.7350735073507351,-0.8294532582220864
0.7360736073607361,-0.9655573029851588
0.7370737073707371,-0.9383792429775157
0.738073807380738,-1.0015699287862785
0.7390739073907391,-1.0959450168175016
0.74007400740074,-0.988720913607455
0.7410741074107411,-0.973243906660714
0.742074207420742,-0.876679695558672
0.7430743074307431,-0.9188403891347808
0.744074407440744,-1.0025221723741624
0.7450745074507451,-0.9067117336590743
0.746074607460746,-0.9061695116272281
0.7470747074707471,-0.9366414862448349
0.7480748074807481,-0.8078647948497408
0.7490749074907491,-0.7001706050875655
0.7500750075007501,-0.7481583014165815
0.7510751075107511,-0.5158049006875214
0.7520752075207521,-0.6595403029232308
0.753075307530753,-0.44596624793619527
0.7540754075407541,-0.46790727307803354
0.755075507550755,-0.3936256352765449
0.7560756075607561,-0.17226048632138585
0.757075707570757,-0.0854032255565935
0.7580758075807581,-0.11094047393937181
0.759075907590759,-0.021657777122817388
0.7600760076007601,-0.011645989788792506
0.761076107610761,0.014090631764536534
0.7620762076207621,-0.020258322044180176
0.7630763076307631,0.030553761270635207
0.7640764076407641,0.06507095556136079
0.7650765076507651,0.14871908021662608
0.7660766076607661,0.281861327772454
0.7670767076707671,0.1309256005994555
0.768076807680768,0.27249919405615985
0.7690769076907691,0.3577805399390419
0.77007700770077,0.2906551251327376
0.7710771077107711,0.372192923180167
0.772077207720772,0.4807243478603039
0.7730773077307731,0.5501331813764032
0.774077407740774,0.5694413906953534
0.7750775077507751,0.583451987573603
0.7760776077607761,0.6785466757283735
0.7770777077707771,0.828154160336229
